Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,246.814,0.0,67.29147442001815,0.0,0.379,0.0,500,603.0,1
depressed_mild,139.197,0.0,56.962123747254545,0.0,0.029,0.0,500,340.0,1
