Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,356.449,0.0,77.43893141916908,0.0,0.62,0.0,500,325.0,1
depressed_mild,180.946,0.0,59.839044491788215,0.0,0.15,0.0,500,279.0,1
