Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,289.464,0.0,67.6237743687563,0.0,0.473,0.0,500,511.0,1
depressed_mild,165.578,0.0,60.42560077589082,0.0,0.151,0.0,500,293.0,1
