Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,268.813,0.0,73.92727603173223,0.0,0.384,0.0,500,315.0,1
depressed_mild,131.787,0.0,58.9204404893256,0.0,0.042,0.0,500,502.0,1
