Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,100.205,0.0,66.13490566705764,0.0,0.04,0.0,500,603.0,1
depressed_mild,132.421,0.0,58.462966322042995,0.0,0.007,0.0,500,186.0,1
