Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,253.361,0.0,67.56397028986586,0.0,0.358,0.0,500,634.0,1
depressed_mild,139.119,0.0,54.22064265062027,0.0,0.044,0.0,500,606.0,1
