Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,269.453,0.0,69.31138411237076,0.0,0.393,0.0,500,560.0,1
depressed_mild,213.95,0.0,61.05873194984822,0.0,0.238,0.0,500,310.0,1
