Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,134.757,0.0,70.27462493455626,0.0,0.141,0.0,500,776.0,1
depressed_mild,95.182,0.0,54.68591925979076,0.0,0.021,0.0,500,361.0,1
