Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,351.315,0.0,74.95950045863917,0.0,0.57,0.0,500,408.0,1
depressed_mild,144.057,0.0,53.569379597772226,0.0,0.056,0.0,500,458.0,1
