Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,58.757,0.0,72.6018213069739,0.0,0.0,0.0,329,1000.0,1
depressed_mild,123.017,0.0,51.10603063186814,0.0,0.061,0.0,500,486.0,1
