Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,370.913,0.0,76.7743008808371,0.0,0.63,0.0,500,323.0,1
depressed_mild,138.856,0.0,59.50224744139517,0.0,0.081,0.0,500,305.0,1
