Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,300.621,0.0,67.73005208413498,0.0,0.492,0.0,500,472.0,1
depressed_mild,115.702,0.0,53.6613520904743,0.0,0.056,0.0,500,588.0,1
