Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,310.725,0.0,74.84461982563104,0.0,0.532,0.0,500,456.0,1
depressed_mild,122.7,0.0,57.60858898116685,0.0,0.02,0.0,500,452.0,1
