Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,158.161,0.0,61.759949048547526,0.0,0.195,0.0,500,789.0,1
depressed_mild,227.944,0.0,61.27348896284501,0.0,0.089,0.0,500,133.0,1
