Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,342.462,0.0,72.45778264252652,0.0,0.625,0.0,500,362.0,1
depressed_mild,120.68,0.0,55.50376511379477,0.0,0.095,0.0,500,856.0,1
