Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,348.304,0.0,76.8427560140254,0.0,0.584,0.0,500,363.0,1
depressed_mild,162.15,0.0,59.57758891881739,0.0,0.065,0.0,500,146.0,1
