Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,329.725,0.0,72.70438763157112,0.0,0.489,0.0,500,374.0,1
depressed_mild,118.049,0.0,60.898079067833734,0.0,0.032,0.0,500,588.0,1
