Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,291.407,0.0,72.91365375321027,0.0,0.427,0.0,500,469.0,1
depressed_mild,119.008,0.0,58.269791956926156,0.0,0.087,0.0,500,272.0,1
