Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,325.595,0.0,79.58181279525091,0.0,0.536,0.0,500,124.0,1
depressed_mild,95.208,0.0,56.79644823513186,0.0,0.006,0.0,500,466.0,1
