Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,251.306,0.0,76.16527000611558,0.0,0.247,0.0,500,388.0,1
depressed_mild,153.377,0.0,56.23873496595786,0.0,0.032,0.0,500,412.0,1
