Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,60.274,0.0,83.81665353299913,0.0,0.003,0.0,500,420.0,1
depressed_mild,123.324,0.0,58.55109437942707,0.0,0.004,0.0,500,173.0,1
