Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,81.371,0.0,73.0539695687978,0.0,0.0,0.0,433,1000.0,1
depressed_mild,160.372,0.0,56.12513934727844,0.0,0.003,0.0,500,423.0,1
