Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,316.653,0.0,68.13906677257056,0.0,0.528,0.0,500,384.0,1
depressed_mild,76.277,0.0,54.448150823101415,0.0,0.002,0.0,500,566.0,1
