Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,327.63,0.0,68.96830859747409,0.0,0.58,0.0,500,391.0,1
depressed_mild,116.381,0.0,62.53933499803851,0.0,0.022,0.0,500,180.0,1
