Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,267.606,0.0,64.18460992326514,0.0,0.444,0.0,500,538.0,1
depressed_mild,95.43,0.0,54.490417672909274,0.0,0.035,0.0,500,397.0,1
