Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,85.032,0.0,86.68079156044772,0.0,0.0,0.0,325,1000.0,1
depressed_mild,111.628,0.0,52.71662053120855,0.0,0.036,0.0,500,605.0,1
