Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,364.725,0.0,74.98866726395788,0.0,0.677,0.0,500,293.0,1
depressed_mild,134.364,0.0,60.681389644691485,0.0,0.006,0.0,500,266.0,1
