Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,353.145,0.0,72.45408557870847,0.0,0.624,0.0,500,339.0,1
depressed_mild,159.679,0.0,54.98662482262419,0.0,0.093,0.0,500,387.0,1
