Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,362.962,0.0,75.81098925859963,0.0,0.663,0.0,500,325.0,1
depressed_mild,127.9,0.0,50.12613378702742,0.0,0.05,0.0,500,477.0,1
