Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,316.936,0.0,70.11282811002945,0.0,0.535,0.0,500,422.0,1
depressed_mild,150.549,0.0,54.44354053410739,0.0,0.044,0.0,500,461.0,1
