Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,326.846,0.0,71.29547583021518,0.0,0.558,0.0,500,394.0,1
depressed_mild,153.459,0.0,59.07567843641856,0.0,0.133,0.0,500,309.0,1
