Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,347.279,0.0,74.22866108042595,0.0,0.598,0.0,500,386.0,1
depressed_mild,147.351,0.0,57.337937858862745,0.0,0.061,0.0,500,381.0,1
