Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,213.028,0.0,64.02496302575973,0.0,0.351,0.0,500,420.0,1
depressed_mild,129.793,0.0,46.9917226173573,0.0,0.058,0.0,500,829.0,1
