Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,337.863,0.0,72.23062035518043,0.0,0.59,0.0,500,409.0,1
depressed_mild,156.072,0.0,59.319340498787454,0.0,0.007,0.0,500,290.0,1
