Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,284.887,0.0,70.58361989132494,0.0,0.426,0.0,500,547.0,1
depressed_mild,124.328,0.0,58.97992221515665,0.0,0.015,0.0,500,452.0,1
