Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,285.405,0.0,66.1778617156416,0.0,0.48,0.0,500,514.0,1
depressed_mild,117.463,0.0,59.15394901546015,0.0,0.043,0.0,500,290.0,1
