Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,307.342,0.0,69.80242084688446,0.0,0.485,0.0,500,488.0,1
depressed_mild,131.474,0.0,60.3397450678427,0.0,0.064,0.0,500,130.0,1
