Episode,Duration,Reward,Confidence,Success_Rate,Exploration_Rate,Q_Value
1,50,50.0,-0.09944611355662346,0.0,0.9,-0.13056040287017823
2,13,13.0,-0.07983383880211757,0.0,0.8485011033914545,-0.12084916062079944
3,24,24.0,-0.07963732071220875,0.0,0.8356303188091244,-0.11725852110733588
4,17,17.0,-0.06701126519371481,0.0,0.8124114339086054,-0.11130513207000844
5,22,22.0,-0.08725887096740982,0.0,0.7963811162824771,-0.11940166523510759
6,28,28.0,0.026680438346894726,0.0,0.7761352915672076,-0.02862566270466362
7,21,21.0,0.1908192631034624,0.0,0.7511601704730629,0.11629096117048036
8,19,19.0,0.32485075608680125,0.0,0.7329941876357017,0.23093538927404503
9,25,25.0,0.4759639585018158,0.0,0.7169641854419141,0.3758170688152313
10,13,13.0,0.6794682672390571,0.0,0.6964438547357465,0.5642236723349645
11,12,12.0,0.8164829860130945,0.0,0.6860240324417806,0.6917318900426229
12,19,19.0,0.7721169810546072,0.0,0.6765548682328837,0.6491922014637997
13,27,27.0,0.8927909643561752,0.0,0.6618495074931835,0.7722299695014954
14,11,11.0,1.463269672610543,0.0,0.6415441666268458,1.3698573816906323
15,12,12.0,1.1838689694801967,0.0,0.6334660983265392,1.0901261170705159
16,26,26.0,1.1374419239851146,0.0,0.6247794198150882,1.0343593313143804
17,18,18.0,1.294853839609358,0.0,0.6063993820820185,1.2027568717797597
18,17,17.0,1.351301438668195,0.0,0.5940201842043015,1.2468911970362944
19,17,17.0,1.5460761364768534,0.0,0.5825817194070052,1.4649758198682
20,17,17.0,1.5196540916667265,0.0,0.5713837575923517,1.4283966387019438
21,10,10.0,1.6344431400299073,0.0,0.5604212419904261,1.5521209597587586
22,13,13.0,1.593064885873061,0.0,0.5540806874902602,1.4924317506643443
23,12,12.0,1.7521301011244457,0.0,0.5459555716785925,1.6736473937829335
24,11,11.0,1.787429462779652,0.0,0.5385717551732441,1.7107086831873113
25,9,9.0,1.8619209792878892,0.0,0.5318998678813864,1.7932677931255765
26,11,11.0,1.9667607437480579,0.0,0.5265088755575448,1.9053043018687854
27,21,21.0,1.8384198801858085,0.0,0.5200017177498601,1.7232309636615573
28,14,14.0,1.956696433680398,0.0,0.5078246952980375,1.835695241178785
29,9,9.0,2.1073692904578314,0.0,0.4998824603772975,2.023383299509684
30,23,23.0,1.982917448748713,0.0,0.49484964536286796,1.8564369004705679
31,11,11.0,2.1550616134296763,0.0,0.48224231679037094,2.0408516146919946
32,9,9.0,2.2744576930999756,0.0,0.4763396587061472,2.1975389586554632
33,12,12.0,2.274017800887426,0.0,0.4715702159637394,2.1718264122804007
34,9,9.0,2.365148385365804,0.0,0.4652938531269213,2.273070904943678
35,9,9.0,2.3958193990919323,0.0,0.46064797931876134,2.307656579547458
36,11,11.0,2.408148938959295,0.0,0.456054078693635,2.302094914696433
37,12,12.0,2.481419245402018,0.0,0.4505090445839937,2.3811352849006653
38,13,13.0,2.4239342579474816,0.0,0.44454624173870755,2.322839773618258
39,11,11.0,2.4778129187497226,0.0,0.4381866767191745,2.3870650854977695
40,17,17.0,2.5783337705275593,0.0,0.4328856380736787,2.4815488422618195
41,11,11.0,2.6085000905123623,0.0,0.4248351575590599,2.5361710461703213
42,14,14.0,2.612380402428763,0.0,0.41971644593117846,2.541220545768738
43,9,9.0,2.709925969441732,0.0,0.4133026921564177,2.6269318792555065
44,11,11.0,2.7809159538962622,0.0,0.40923844114664487,2.6914471712979404
45,15,15.0,2.7475949923197427,0.0,0.4043327167267321,2.6828810373942056
46,9,9.0,2.8043543232811823,0.0,0.3977508758723546,2.752757920159234
47,11,11.0,2.8771093541925605,0.0,0.393860602337566,2.8098983981392602
48,21,21.0,2.913688546135312,0.0,0.38916487615484185,2.8425238132476807
49,9,9.0,2.986696614159478,0.0,0.38037763526649004,2.9249477121565075
50,13,13.0,3.5942855248084435,0.0,0.3766817153993175,3.4807621148916392
51,9,9.0,3.0439078542921276,0.0,0.3714160370326473,2.986323356628418
52,10,10.0,3.1104321479797363,0.0,0.3678203701651288,3.036391830444336
53,15,15.0,3.1379263559977213,0.0,0.36387234211982916,3.0791539351145425
54,10,10.0,3.1892012119293214,0.0,0.3580420653576168,3.1291845798492433
55,11,11.0,3.213314338163896,0.0,0.3542155053654676,3.1539242917841133
56,20,20.0,3.279136228561401,0.0,0.35006116868361387,3.212955820560455
57,11,11.0,3.9118898565118965,0.0,0.3426526320319342,3.78566499189897
58,11,11.0,3.3752935366197065,0.0,0.33865619679819825,3.3132155158303003
59,10,10.0,4.264062738418579,0.0,0.3347143364865007,4.102094411849976
60,14,14.0,3.4833539383752004,0.0,0.3311775581964132,3.41527829851423
61,16,16.0,3.8790243715047836,0.0,0.3262997561805516,3.780367374420166
62,15,15.0,3.9306631565093992,0.0,0.32082865444315667,3.8213048934936524
63,12,12.0,3.625031272570292,0.0,0.3157979276200256,3.5685689647992453
64,13,13.0,3.789371288739718,0.0,0.31184071202023794,3.715150833129883
65,10,10.0,3.621920418739319,0.0,0.3076201851042667,3.561454725265503
66,8,8.0,3.6996943652629852,0.0,0.30441997576809826,3.6494610607624054
67,9,9.0,4.465645631154378,0.0,0.301888454711673,4.341059631771511
68,10,10.0,3.6972853183746337,0.0,0.29907058980586815,3.6286208152771
69,9,9.0,3.8040347894032798,0.0,0.29597658524819304,3.7547404766082764
70,14,14.0,3.8955335106168474,0.0,0.2932248561623403,3.8638516664505005
71,10,10.0,3.805268096923828,0.0,0.2890054486772395,3.772289681434631
72,10,10.0,3.95345401763916,0.0,0.28603647531072146,3.926364803314209
73,13,13.0,3.982864031424889,0.0,0.2831043831236907,3.944876634157621
74,9,9.0,4.00765421655443,0.0,0.2793470479269838,3.9768193562825522
75,9,9.0,4.023344251844618,0.0,0.27678135273327925,3.9910657935672336
76,9,9.0,3.944856140348646,0.0,0.2742443598572479,3.919431315528022
77,10,10.0,3.895608997344971,0.0,0.2717357482073422,3.867566633224487
78,10,10.0,4.165663838386536,0.0,0.26898130250547214,4.134882950782776
79,11,11.0,5.0375995202498,0.0,0.26626107307763947,4.934955857016823
80,8,8.0,4.102289497852325,0.0,0.2633078333745409,4.07250851392746
81,14,14.0,4.248939190592084,0.0,0.26118538496985944,4.21436071395874
82,10,10.0,5.226775693893432,0.0,0.2575217906804215,5.112256097793579
83,11,11.0,4.273071679201993,0.0,0.25494391359472235,4.249507990750399
84,10,10.0,4.298985958099365,0.0,0.2521452198958381,4.274039483070373
85,11,11.0,4.378433444283226,0.0,0.2496341316450838,4.34974065693942
86,9,9.0,4.264306200875176,0.0,0.24690794780035547,4.240639607111613
87,8,8.0,4.31546938419342,0.0,0.24470514737261928,4.284848690032959
88,9,9.0,4.36743622355991,0.0,0.24276779878636895,4.329697555965847
89,9,9.0,4.284733004040188,0.0,0.24061131402095504,4.240438779195149
90,10,10.0,4.421348452568054,0.0,0.23847895375440836,4.386911296844483
91,9,9.0,5.436533292134603,0.0,0.2361376305881666,5.313235706753201
92,12,12.0,5.41659955183665,0.0,0.234055317218606,5.280010024706523
93,15,15.0,5.4369707107543945,0.0,0.23131509053947796,5.325336106618246
94,8,8.0,5.581072151660919,0.0,0.22794710611666708,5.4564595222473145
95,12,12.0,5.719948649406433,0.0,0.2261765028269518,5.584666609764099
96,21,21.0,5.562297775631859,0.0,0.2235535764123429,5.477135067894345
97,12,12.0,5.669510245323181,0.0,0.2190570698746967,5.546103755633037
98,9,9.0,5.860834969414605,0.0,0.21654013800787297,5.726587136586507
