Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,305.313,0.0,65.41817031903878,0.0,0.55,0.0,500,449.0,1
depressed_mild,171.137,0.0,61.12344583898865,0.0,0.154,0.0,500,201.0,1
