Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,265.638,0.0,64.32372473527232,0.0,0.435,0.0,500,536.0,1
depressed_mild,98.178,0.0,57.744353711996666,0.0,0.032,0.0,500,269.0,1
