Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,312.297,0.0,67.9587141208733,0.0,0.548,0.0,500,400.0,1
depressed_mild,133.276,0.0,55.85056232251535,0.0,0.049,0.0,500,506.0,1
