Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,88.75,0.0,98.09400374902896,0.0,0.065,0.0,500,261.0,1
depressed_mild,111.606,0.0,58.013321287758075,0.0,0.01,0.0,500,412.0,1
