Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,320.866,0.0,67.89512637610721,0.0,0.551,0.0,500,440.0,1
depressed_mild,122.209,0.0,59.99688447970345,0.0,0.014,0.0,500,309.0,1
