Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,131.713,0.0,74.49716647024712,0.0,0.066,0.0,500,540.0,1
depressed_mild,126.046,0.0,56.676087986845765,0.0,0.017,0.0,500,291.0,1
