Episode,Duration,Reward,Confidence,Success_Rate,Exploration_Rate,Q_Value
1,46,46.0,0.02157568664330503,0.0,0.9,-0.004297752216782259
2,20,20.0,-0.002739519812166691,0.0,0.8525036068284588,-0.014538517873734235
3,30,30.0,0.007363002374768257,0.0,0.8326897221782839,-0.01004494292040666
4,20,20.0,0.007003334723412991,0.0,0.8038823712095838,-0.010415215510874987
5,25,25.0,0.023510543256998064,0.0,0.7852689491441301,0.008705125898122787
6,9,9.0,0.17646066430542204,0.0,0.7626471017889878,0.16056787057055366
7,19,19.0,0.19155051049433255,0.0,0.7546747504533403,0.18147794627829603
8,13,13.0,0.34172122982832104,0.0,0.7381359013677039,0.32777731922956616
9,23,23.0,0.4497835830501888,0.0,0.7270440582728681,0.415647953748703
10,16,16.0,0.490183275192976,0.0,0.7078561888664754,0.3500134628266096
11,24,24.0,0.8425349916021029,0.0,0.6948297635535574,0.7930781853695711
12,12,12.0,1.0946431308984756,0.0,0.6757721639396903,1.0386875718832016
13,11,11.0,1.2638587951660156,0.0,0.6664556301682341,1.2020208510485562
14,10,10.0,1.3636146247386933,0.0,0.6580373733996759,1.2994673371315002
15,11,11.0,1.5105227448723533,0.0,0.6504842118401288,1.4483968019485474
16,23,23.0,0.94873548331468,0.0,0.6422840591716297,0.803004106749659
17,11,11.0,1.4756063439629294,0.0,0.62549834332344,1.4030887647108599
18,15,15.0,1.420318329334259,0.0,0.6176393951901341,1.3312121470769247
19,10,10.0,1.8793319702148437,0.0,0.6070953161778144,1.7947788834571838
20,10,10.0,1.5753590703010558,0.0,0.6001749670163294,1.490724778175354
21,13,13.0,1.6127502368046687,0.0,0.5933405838127804,1.519160298200754
22,9,9.0,1.867502596643236,0.0,0.5845826502552817,1.757404049237569
23,14,14.0,1.682196319103241,0.0,0.5786022979952672,1.5703176259994507
24,15,15.0,1.5567578554153443,0.0,0.5694322299027444,1.367381715774536
25,9,9.0,1.9632671541637845,0.0,0.5597836140384325,1.8779032627741497
26,18,18.0,1.8646560576226976,0.0,0.5540806874902602,1.7837646272447374
27,10,10.0,2.0019815325737,0.0,0.5428655158388694,1.9251181960105896
28,12,12.0,2.0737771888573966,0.0,0.536743042071433,1.9912273089090984
29,13,13.0,1.929636340874892,0.0,0.5294963822632844,1.8448068086917584
30,13,13.0,2.001345102603619,0.0,0.5217675330257502,1.9077585293696477
31,13,13.0,2.048634877571693,0.0,0.514163262643753,1.949951538672814
32,19,19.0,2.0667511224746704,0.0,0.5066815630704583,1.9503990474500155
33,17,17.0,2.222860813140869,0.0,0.49596316079060393,2.107370748239405
34,13,13.0,2.378808388343224,0.0,0.48658642429496207,2.261508345603943
35,18,18.0,2.3907523817486234,0.0,0.47954922698264296,2.2623398767577276
36,12,12.0,2.38694566488266,0.0,0.4699922881177204,2.274181624253591
37,11,11.0,2.4966321858492764,0.0,0.4637394175659759,2.3853770169344815
38,15,15.0,2.543048636118571,0.0,0.4580894332331317,2.4263929684956866
39,9,9.0,2.634847640991211,0.0,0.4505090445839937,2.521955755021837
40,13,13.0,2.6160470155569224,0.0,0.44602856776943484,2.5028675336104174
41,11,11.0,2.6610640612515537,0.0,0.43964510960944,2.5448672121221367
42,11,11.0,2.8259303786537866,0.0,0.43432415474946073,2.688141931187023
43,10,10.0,2.7852959632873535,0.0,0.4290758623197897,2.659500074386597
44,9,9.0,2.8538547356923423,0.0,0.4243669063300994,2.7253026962280273
45,15,15.0,2.860334857304891,0.0,0.42017888044995383,2.7405287424723306
46,9,9.0,2.929244597752889,0.0,0.4133026921564177,2.7938385009765625
47,10,10.0,2.9912509679794312,0.0,0.40923844114664487,2.8446966886520384
48,17,17.0,2.9519562440759994,0.0,0.4047759095604542,2.829834994147806
49,11,11.0,2.9773283871737393,0.0,0.39731645884472117,2.849013566970825
50,15,15.0,3.1483760992685954,0.0,0.39257353982927917,3.0110453764597573
51,10,10.0,3.2329198598861693,0.0,0.38621012935760096,3.076569986343384
52,10,10.0,3.2213181495666503,0.0,0.38203366005474293,3.0726006031036377
53,9,9.0,3.240511973698934,0.0,0.37790907168679616,3.0862118932935925
54,11,11.0,3.316396128047596,0.0,0.374240767530264,3.1642132889140737
55,9,9.0,3.3478032218085394,0.0,0.3698129678601414,3.2074349191453724
56,10,10.0,3.3360193490982057,0.0,0.3662352344559408,3.1945528984069824
57,14,14.0,3.410306317465646,0.0,0.36230689728266496,3.297461356435503
58,21,21.0,3.511162292389643,0.0,0.3568890708284331,3.390083528700329
59,8,8.0,3.4793853163719177,0.0,0.34893804647135684,3.370776414871216
60,11,11.0,3.607924287969416,0.0,0.34596356321026794,3.4899310632185503
61,11,11.0,3.6288861578161065,0.0,0.34192191422968926,3.5061112317171963
62,10,10.0,3.664270782470703,0.0,0.33793545760557847,3.544213891029358
63,11,11.0,3.6555459282614966,0.0,0.33435866590631647,3.5200896696610884
64,13,13.0,3.724157975270198,0.0,0.3304754922490158,3.6232708234053392
65,9,9.0,3.6905374262068005,0.0,0.32595459725459724,3.6116405857933893
66,12,12.0,3.7582552830378213,0.0,0.32286750548578497,3.68208771944046
67,10,10.0,3.7758742570877075,0.0,0.3188050375837509,3.6866524696350096
68,11,11.0,3.7829573371193628,0.0,0.3154658877786358,3.6994921510869805
69,12,12.0,3.9053340554237366,0.0,0.31184071202023794,3.8297815521558127
70,8,8.0,3.901141881942749,0.0,0.3079424116853036,3.8225339353084564
71,10,10.0,3.864186000823975,0.0,0.3053758418058943,3.7960782766342165
72,10,10.0,3.9185940980911256,0.0,0.30220351214993846,3.8469247579574586
73,9,9.0,3.9687845706939697,0.0,0.29907058980586815,3.887298504511515
74,10,10.0,3.9157399415969847,0.0,0.296284248229056,3.8407557249069213
75,10,10.0,4.093944239616394,0.0,0.2932248561623403,4.044649696350097
76,11,11.0,4.171340183778242,0.0,0.29020346847424466,4.1220174052498555
77,13,13.0,4.27585271688608,0.0,0.2869232738010894,4.229385926173284
78,13,13.0,4.229162032787617,0.0,0.2831043831236907,4.154703250298133
79,11,11.0,4.1586996858770195,0.0,0.2793470479269838,4.09564919905229
80,22,22.0,4.403009360486811,0.0,0.27621510745296585,4.320297988978299
81,13,13.0,4.4534526238074665,0.0,0.2700789508520996,4.4176800434405985
82,14,14.0,4.505408491407122,0.0,0.26653156844336934,4.446302073342459
83,12,12.0,4.548162500063579,0.0,0.2627752298229417,4.512557665506999
84,13,13.0,4.647767287034255,0.0,0.2596074193503655,4.6054445046644945
85,14,14.0,4.708654914583478,0.0,0.25622882421773724,4.6665798255375455
86,16,16.0,4.700129196047783,0.0,0.25265121517613887,4.63789775967598
87,8,8.0,5.174373388290405,0.0,0.2486384522596531,4.981873989105225
88,15,15.0,4.869370873769125,0.0,0.2466619666358616,4.819783083597819
89,19,19.0,4.9488643094113,0.0,0.24300890919746426,4.907466888427734
90,17,17.0,4.929287601919735,0.0,0.23847895375440836,4.880466489230885
91,20,20.0,5.024418210983276,0.0,0.23451603116412922,4.976189589500427
92,15,15.0,5.143865935007731,0.0,0.229960314122504,5.1033138593037926
93,17,17.0,5.136815379647648,0.0,0.22661749509467033,5.094208240509033
94,19,19.0,5.195852555726704,0.0,0.22290396927543654,5.1454928548712475
95,18,18.0,5.265748765733507,0.0,0.21884588055817478,5.231208562850952
96,14,14.0,5.243916886193412,0.0,0.21508926861075367,5.189726114273071
97,19,19.0,5.366776290692781,0.0,0.21222533888466888,5.320374639410722
98,18,18.0,5.4717634254031715,0.0,0.20841787963349845,5.426542573504978
99,21,21.0,5.530709857032413,0.0,0.20489327780519817,5.481345449175153
100,23,23.0,5.826613944509755,0.0,0.20088023093698626,5.772424988124682
101,20,20.0,5.781681728363037,0.0,0.19660418696045306,5.726517295837402
102,16,16.0,5.790436625480652,0.0,0.1929845166873847,5.735478848218918
103,26,26.0,5.919879748271062,0.0,0.1901532335603821,5.884023611362164
104,30,30.0,5.980057795842488,0.0,0.18567147650290033,5.944627189636231
105,16,16.0,6.04649230837822,0.0,0.18067800881153523,6.002577185630798
106,24,24.0,6.234535992145538,0.0,0.17809041086743527,6.188739577929179
107,17,17.0,6.15209571053,0.0,0.17430476711669587,6.092230600469253
108,21,21.0,6.36831724076044,0.0,0.17169115875420457,6.328836350213914
109,19,19.0,6.43174439982364,0.0,0.16853832778279332,6.390094556306538
110,18,18.0,6.383957677417332,0.0,0.16575621090858705,6.3127091725667315
111,22,22.0,6.62420222975991,0.0,0.16318077842868378,6.541963880712336
112,29,29.0,6.638265905709102,0.0,0.1601107138849585,6.598393094950709
113,36,36.0,6.740289568901062,0.0,0.15619068036879505,6.701080017619663
114,19,19.0,6.810538844058388,0.0,0.1515180230267117,6.7667740771644995
115,22,22.0,6.780141657049006,0.0,0.14913537591010814,6.7391791126944804
116,30,30.0,7.162425263722738,0.0,0.14644629736836381,7.12150354385376
117,31,31.0,7.282062099825952,0.0,0.14289653523505041,7.2349800909719155
118,32,32.0,7.312350258231163,0.0,0.13936564725892114,7.272122502326965
119,29,29.0,7.300401358768858,0.0,0.13586157010938318,7.262745955894733
120,30,30.0,7.669774182637533,0.0,0.13280482639477198,7.621285915374756
121,31,31.0,7.665482828694005,0.0,0.12975714654378612,7.628367347102011
122,35,35.0,7.782895088195801,0.0,0.12672567126831666,7.742410945892334
123,30,30.0,7.856837383906046,0.0,0.12344129278833957,7.809798542658488
124,48,48.0,7.858397305011749,0.0,0.12073824324392911,7.82553818821907
125,40,40.0,8.212825310230254,0.0,0.11661876865518803,8.162362658977509
126,41,41.0,8.36316530878951,0.0,0.11336973296882073,8.332008594419898
127,49,49.0,8.774420582518285,0.0,0.11020385275289045,8.715008346401916
128,58,58.0,9.162588629229315,0.0,0.10662702526791323,9.11217712533885
129,48,48.0,9.519938230514526,0.0,0.10266685653695218,9.483372370402018
130,45,45.0,9.536715083652073,0.0,0.09959977758187132,9.500697157118056
131,33,33.0,9.807881355285645,0.0,0.09688680766786664,9.777054873379795
132,45,45.0,9.99234381781684,0.0,0.09499207438516243,9.963964864942763
133,38,38.0,10.233074966229891,0.0,0.09253113302359833,10.199856733020983
134,34,34.0,10.298808686873492,0.0,0.0905581338855003,10.244700347675996
135,35,35.0,10.417046056474959,0.0,0.0888705288151855,10.389353915623255
136,47,47.0,10.646797200466724,0.0,0.08720660686786925,10.61636279491668
137,37,37.0,10.709945524061048,0.0,0.08508368997792792,10.673583494650352
138,78,78.0,11.478360359485333,0.0,0.08349802056536926,11.461987104171362
139,43,43.0,11.3432601884354,0.0,0.08038613289233086,11.313499361969704
140,79,79.0,11.72284950787508,0.0,0.07879599599382318,11.696827803985983
141,86,86.0,12.147951946702115,0.0,0.0760882846476516,12.129772585491802
142,32,32.0,12.144155114889145,0.0,0.07342927595306961,12.113407671451569
143,111,111.0,12.667188781875748,0.0,0.07251060090269476,12.635395161740414
144,93,93.0,13.02278217192619,0.0,0.06959425379414173,12.995167045183079
145,120,120.0,14.012555329004924,0.0,0.06744383601851578,13.991379046440125
146,79,79.0,14.121998376484159,0.0,0.06501404880058725,14.099786396268048
147,147,147.0,14.509197617874664,0.0,0.06360226536034633,14.48703466791685
148,93,93.0,14.89546703010477,0.0,0.06131904097297611,14.869841688422747
149,98,98.0,15.439005112161441,0.0,0.06007680602149233,15.421143074424899
150,176,176.0,15.899694556539709,0.0,0.05891500979018432,15.875982918522574
151,156,156.0,16.536897054085365,0.0,0.05715446294064245,16.51870793562669
152,128,128.0,17.1650972366333,0.0,0.055886940067337985,17.14485138654709
153,129,129.0,17.975507706634758,0.0,0.05501651941439839,17.910815054132033
154,277,277.0,18.421337967745234,0.0,0.05426945570467466,18.391423504275107
155,203,203.0,19.49466475125017,0.0,0.05301993814528816,19.43348586735467
156,212,212.0,20.195353579971027,0.0,0.05234312697051348,20.157709571550477
157,196,196.0,20.880889182188074,0.0,0.05179766095332684,20.839289713879023
158,163,163.0,21.554941902862737,0.0,0.051407037386389125,21.51536007746597
159,175,175.0,22.24412973676409,0.0,0.051147672925823714,22.210313720703127
160,198,198.0,22.89652220408122,0.0,0.05092218110311112,22.847078381162703
161,210,210.0,23.710841533115932,0.0,0.05071999309988167,23.67553299495152
162,209,209.0,24.40734928076347,0.0,0.05055376567528245,24.37373864935916
163,181,181.0,25.103057302822723,0.0,0.050426448508153164,25.07731106795
164,209,209.0,25.75267339094974,0.0,0.050340100658588426,25.7248413414476
165,227,227.0,26.466353319815077,0.0,0.05026190756298315,26.44218568339747
166,208,208.0,27.191270287220295,0.0,0.05019720457239097,27.161676947887127
167,186,186.0,27.84759638386388,0.0,0.05015205489826977,27.805317960759645
168,213,213.0,28.471474266947716,0.0,0.05012051107151066,28.446300846869956
169,176,176.0,29.094013214111328,0.0,0.05009234131228887,29.069999185475435
170,173,173.0,29.648390025761774,0.0,0.05007410563894034,29.620346885196046
171,202,202.0,30.242227733725368,0.0,0.050059694603845545,30.21381991924626
172,191,191.0,30.852464685889437,0.0,0.0500463741238704,30.82399062710907
173,171,171.0,31.395036240070187,0.0,0.050036524805352575,31.370624776472127
174,165,165.0,31.897215178518586,0.0,0.05002949561559691,31.86951955159505
175,180,180.0,32.42060919867622,0.0,0.050023998507201274,32.39648053910997
176,171,171.0,32.93672778034768,0.0,0.050019163197226234,32.91380658066063
177,178,178.0,33.438967029700116,0.0,0.050015475244660074,33.41630642065841
178,212,212.0,34.00814887712587,0.0,0.050012388165583524,33.98439328175671
179,159,159.0,34.55689496214285,0.0,0.05000950427434497,34.5161630402571
180,178,178.0,34.99943413895168,0.0,0.050007791174575815,34.97825361101815
181,176,176.0,35.48125637661327,0.0,0.05000623695216815,35.462532715363935
182,175,175.0,35.959083535330635,0.0,0.050005005271356935,35.93689573015485
