Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,324.822,0.0,76.27070365620317,0.0,0.47,0.0,500,479.0,1
depressed_mild,137.471,0.0,58.80762006605735,0.0,0.054,0.0,500,307.0,1
