Episode,Duration,Reward,Confidence,Success_Rate,Exploration_Rate,Q_Value
1,17,17.0,-0.06350277539561777,0.0,0.9,-0.0864707667599706
2,20,20.0,-0.07222819868475198,0.0,0.882128061862406,-0.09002191089093685
3,14,14.0,-0.11523911356925964,0.0,0.8615827468113302,-0.12338492912905556
4,28,28.0,-0.10512196006519454,0.0,0.8475036005813545,-0.11623671092092991
5,40,40.0,-0.10259307529777288,0.0,0.820073796206267,-0.11842854004353284
6,8,8.0,-0.11713664792478085,0.0,0.7825168539883675,-0.12375336699187756
7,9,9.0,-0.09521810793214375,0.0,0.7752281895096469,-0.10331222001049253
8,23,23.0,-0.02750335528474787,0.0,0.7671150941069261,-0.051611639842714954
9,18,18.0,0.09522657634483443,0.0,0.7467915854564283,0.050508386455476284
10,9,9.0,0.20774428380860221,0.0,0.7312888347459291,0.14564293209049436
11,14,14.0,0.24731310882738658,0.0,0.7236672869447615,0.1842315803681101
12,25,25.0,0.4469930452108383,0.0,0.7119806656106942,0.3633751291036606
13,10,10.0,0.740972101688385,0.0,0.6916136616906563,0.607255044579506
14,43,43.0,0.7518517264100009,0.0,0.6836434087792836,0.6653587797353434
15,24,24.0,0.8168313975135485,0.0,0.6504842118401288,0.7542410815755526
16,8,8.0,1.1353628933429718,0.0,0.6327372213466493,1.0854939594864845
17,10,10.0,1.1006828427314759,0.0,0.6269388891137022,1.05663902759552
18,27,27.0,0.9925513731108772,0.0,0.6197720391302934,0.9450174967447916
19,21,21.0,1.1526639546666826,0.0,0.6008631157284422,1.119322419166565
20,10,10.0,1.4444206714630128,0.0,0.5865910986808871,1.421112871170044
21,19,19.0,1.389624181546663,0.0,0.5799254569998659,1.3407319533197504
22,14,14.0,1.3356277857507979,0.0,0.56748800673743,1.297632668699537
23,14,14.0,1.415641963481903,0.0,0.5585107467503981,1.377095707825252
24,10,10.0,1.6389869332313538,0.0,0.5496892221539945,1.576609456539154
25,14,14.0,1.4635319539478846,0.0,0.5434819829453404,1.4213751809937614
26,14,14.0,1.581929283482688,0.0,0.5349211738016723,1.5420504467827933
27,11,11.0,1.651112675666809,0.0,0.5265088755575448,1.6107646768743342
28,16,16.0,1.6603670045733452,0.0,0.5200017177498601,1.6100437641143799
29,12,12.0,1.802064577738444,0.0,0.5106950601903091,1.7376119991143544
30,16,16.0,1.7596035152673721,0.0,0.5038362043096251,1.7111146450042725
31,12,12.0,1.8890179495016735,0.0,0.49484964536286796,1.8296396334966023
32,18,18.0,1.9086163838704426,0.0,0.4882266969751494,1.8509415984153748
33,9,9.0,2.014201203982035,0.0,0.4784766951386017,1.9502466254764133
34,11,11.0,2.1104295687241987,0.0,0.4736833454649598,2.0231115276163276
35,11,11.0,2.1353613463315098,0.0,0.4678975678418203,2.0557784275575117
36,16,16.0,2.0975044444203377,0.0,0.46219080022240816,2.0339163467288017
37,15,15.0,2.1709014972050986,0.0,0.45402887552725435,2.121685004234314
38,12,12.0,2.202362517515818,0.0,0.4465239130054211,2.1629624565442405
39,21,21.0,2.2895512467338923,0.0,0.44062044103976644,2.232276337487357
40,10,10.0,2.3725355863571167,0.0,0.43050006551549314,2.3155794620513914
41,11,11.0,2.382754607634111,0.0,0.4257734177895685,2.3413823517886074
42,13,13.0,2.3743236798506517,0.0,0.42064189337330526,2.3371730767763577
43,15,15.0,2.4864563941955566,0.0,0.4146676349201443,2.448170026143392
44,9,9.0,2.535100407070584,0.0,0.407893819733223,2.4969294601016574
45,13,13.0,2.544362178215614,0.0,0.403890077537952,2.5018934103158803
46,14,14.0,2.597224933760507,0.0,0.3981858362608024,2.557137608528137
47,11,11.0,2.631586269898848,0.0,0.39214559042859054,2.591725479472767
48,9,9.0,2.733207755618625,0.0,0.3874732842779082,2.692681895362006
49,16,16.0,2.699847489595413,0.0,0.3836979857017906,2.6693377047777176
50,12,12.0,2.786805729071299,0.0,0.37709032287003175,2.7487859527269998
51,15,15.0,2.8052319208780925,0.0,0.37222058238788897,2.758760595321655
52,12,12.0,3.1542774637540183,0.0,0.3662352344559408,3.1172574957211814
53,10,10.0,2.882105898857117,0.0,0.3615271051857212,2.8370278596878054
54,14,14.0,3.0066160474504744,0.0,0.3576572533335405,2.9513279710497176
55,13,13.0,2.9953578252058763,0.0,0.3523200878067794,2.9523363296802225
56,14,14.0,3.1766936779022217,0.0,0.347447086744482,3.1261195114680698
57,10,10.0,3.0847654819488524,0.0,0.3422870447815282,3.0529724597930907
58,9,9.0,3.1405502690209284,0.0,0.33865619679819825,3.107498221927219
59,18,18.0,3.2455364200803967,0.0,0.33542701280192566,3.2156927585601807
60,10,10.0,3.2811644792556764,0.0,0.3290766148954811,3.2545101165771486
61,9,9.0,3.232693354288737,0.0,0.3256098695077572,3.1971287462446423
62,9,9.0,3.2307247585720487,0.0,0.32252663419287003,3.203272024790446
63,11,11.0,3.257591811093417,0.0,0.3194778908939036,3.2188013033433394
64,11,11.0,3.3753024231303823,0.0,0.3157979276200256,3.3405738093636255
65,9,9.0,3.3459899955325656,0.0,0.31216821755858076,3.306222438812256
66,11,11.0,3.4210493781349878,0.0,0.3092353534044004,3.373291015625
67,12,12.0,3.335674524307251,0.0,0.3056952612036842,3.2944254279136658
68,10,10.0,3.631759786605835,0.0,0.301888454711673,3.5865320444107054
69,9,9.0,3.471452315648397,0.0,0.29875944607395677,3.4292551941341824
70,11,11.0,3.576889319853349,0.0,0.29597658524819304,3.5436504537409004
71,9,9.0,3.455054601033529,0.0,0.29261755346660756,3.43133807182312
72,9,9.0,4.287479533089532,0.0,0.28990340171944484,4.226277510325114
73,11,11.0,3.5638340169733222,0.0,0.28721961306679594,3.5203977714885366
74,10,10.0,3.5652562618255614,0.0,0.28398016562628947,3.5352527856826783
75,12,12.0,3.679445465405782,0.0,0.2810736173284051,3.6552796761194863
76,12,12.0,3.7882654865582785,0.0,0.277633379357481,3.765055517355601
77,10,10.0,3.7392220973968504,0.0,0.2742443598572479,3.6935526609420775
78,13,13.0,3.882597116323618,0.0,0.27145875168097927,3.8544218906989465
79,10,10.0,3.9721487045288084,0.0,0.26788912870281256,3.9499233961105347
80,28,28.0,4.481484745229993,0.0,0.26518246647585186,4.418285599776676
81,27,27.0,4.583856750417639,0.0,0.2577813551127448,4.524805210254811
82,12,12.0,4.920488993326823,0.0,0.25088575220784115,4.861292997996013
83,11,11.0,4.97078427401456,0.0,0.2478949529960866,4.919753811576149
84,24,24.0,4.821098446846008,0.0,0.24519251920199808,4.755593995253245
85,19,19.0,4.972637377287212,0.0,0.23942370844166044,4.875014254921361
86,9,9.0,5.158448272281223,0.0,0.23497789833544797,5.034497367011176
87,17,17.0,5.175391169155345,0.0,0.23290855883886147,5.075276767506319
88,9,9.0,5.28698115878635,0.0,0.22906275831132655,5.1716898282368975
89,25,25.0,5.171187839508057,0.0,0.22705959122230823,5.091616573333741
90,10,10.0,5.5142120838165285,0.0,0.22161204029545706,5.382294225692749
91,10,10.0,5.439319086074829,0.0,0.21948024129325489,5.340972518920898
92,9,9.0,5.569267166985406,0.0,0.21737492392356494,5.451057646009657
93,14,14.0,5.447249071938651,0.0,0.21550250811643373,5.363536017281668
94,9,9.0,5.609375582800971,0.0,0.2126314096087905,5.531071821848552
95,23,23.0,5.465638139973516,0.0,0.21081205928468472,5.380809161974036
96,11,11.0,5.688063621520996,0.0,0.20625454082658162,5.570751276883212
97,10,10.0,5.853326463699341,0.0,0.2041207443592311,5.7403850078582765
98,11,11.0,5.8337601314891465,0.0,0.20220622572476926,5.702689994465221
99,11,11.0,5.788852691650391,0.0,0.20012771264577517,5.660408886996183
100,12,12.0,5.927977403004964,0.0,0.19807758353464422,5.810377597808838
101,9,9.0,6.044537173377143,0.0,0.19587299552754794,5.936873171064589
102,11,11.0,6.03721909089522,0.0,0.19424112083415546,5.915706981312145
103,10,10.0,5.9952781200408936,0.0,0.19227137843528208,5.873257827758789
104,11,11.0,6.051617795770818,0.0,0.19050405498834855,5.941619482907382
105,11,11.0,6.051670291207054,0.0,0.18858534558895068,5.9346979748119
106,10,10.0,6.2499744415283205,0.0,0.18669283789426266,6.1252399444580075
107,9,9.0,6.1871454450819225,0.0,0.1849948121908826,6.052354653676351
108,11,11.0,6.280433568087491,0.0,0.18348463124918818,6.157661698081276
109,11,11.0,6.289686116305265,0.0,0.18166177840217096,6.170461264523593
110,10,10.0,6.282131338119507,0.0,0.17986381825231884,6.163378477096558
111,11,11.0,6.24518346786499,0.0,0.17825062399336222,6.131889429959384
112,11,11.0,6.394581014459783,0.0,0.1764992462288193,6.3019327250393955
113,9,9.0,6.433293554517958,0.0,0.17477178510482466,6.378132608201769
114,9,9.0,6.474912007649739,0.0,0.1733759687110802,6.386724207136366
115,10,10.0,6.421886920928955,0.0,0.17199576725306343,6.328619146347046
116,13,13.0,6.508129780109112,0.0,0.17048031149334386,6.410035353440505
117,9,9.0,6.61277437210083,0.0,0.16853832778279332,6.54881837632921
118,9,9.0,6.633904510074192,0.0,0.16721224479802815,6.571792178683811
119,10,10.0,6.507601594924926,0.0,0.1659009966444554,6.4468663215637205
120,10,10.0,6.6227874755859375,0.0,0.16446125134117998,6.540887403488159
121,9,9.0,6.7536971304151745,0.0,0.16303939084129984,6.682358158959283
122,13,13.0,6.843111111567571,0.0,0.1617748242187848,6.7603541520925665
123,10,10.0,6.796037101745606,0.0,0.1599731614807654,6.699407482147217
124,10,10.0,6.700319623947143,0.0,0.15860705292853272,6.600404548645019
125,11,11.0,6.727020610462535,0.0,0.15725791444928294,6.642637686295942
126,10,10.0,6.992295598983764,0.0,0.15579321103819121,6.915821933746338
127,9,9.0,6.8175525135464135,0.0,0.15447902666428193,6.7329008844163685
128,12,12.0,6.9855345487594604,0.0,0.15331022445392678,6.915922164916992
129,10,10.0,7.048762702941895,0.0,0.15177213559263558,7.0025327682495115
130,11,11.0,7.058206081390381,0.0,0.15050790182014012,7.000466650182551
131,11,11.0,7.235281640833074,0.0,0.14913537591010814,7.183928359638561
132,10,10.0,7.238645410537719,0.0,0.14778159307738253,7.2041538715362545
133,16,16.0,7.11417031288147,0.0,0.1465669306201492,7.045490235090256
134,14,14.0,7.231715270451137,0.0,0.14465477727917572,7.182455982480731
135,12,12.0,7.3487740357716875,0.0,0.1430127285097616,7.287553946177165
136,11,11.0,7.336935043334961,0.0,0.14162794939002432,7.2858210476962
137,9,9.0,7.377796120113796,0.0,0.14037668722711544,7.3260153664482965
138,8,8.0,7.469185709953308,0.0,0.13936564725892114,7.412793159484863
139,11,11.0,7.547359336506236,0.0,0.13847644421158165,7.492548899217085
140,12,12.0,7.697154680887858,0.0,0.13726821868991868,7.651518026987712
141,9,9.0,7.606360541449653,0.0,0.13596896417933005,7.550166341993544
142,11,11.0,7.887128093025901,0.0,0.13500723321223734,7.856687112288042
143,13,13.0,7.946646983806904,0.0,0.13384638289090922,7.912322777968186
144,12,12.0,7.942184805870056,0.0,0.13249488979013213,7.904644926389058
145,11,11.0,7.96442140232433,0.0,0.13126670088849796,7.8955957239324395
146,22,22.0,8.394850730895996,0.0,0.13015693090452315,8.382681586525656
147,13,13.0,8.02984674160297,0.0,0.12798264870819712,7.97968314244197
148,15,15.0,8.237326304117838,0.0,0.12672567126831666,8.197926966349284
149,14,14.0,8.3590270451137,0.0,0.12530046796674627,8.329970666340419
150,11,11.0,8.128572073849766,0.0,0.12399417319414943,8.050484787334096
151,12,12.0,8.329572200775146,0.0,0.1229837161249918,8.279915968577066
152,19,19.0,8.645473630804764,0.0,0.12189713015132998,8.623216779608475
153,12,12.0,8.602681318918863,0.0,0.12020969096822003,8.574838638305664
154,135,135.0,8.831837770673964,0.0,0.11916440484863486,8.81411076651679
155,79,79.0,9.630695198155657,0.0,0.10842456000645459,9.60857372042499
156,32,32.0,10.103596419095993,0.0,0.10293085025394275,10.077705085277557
157,35,35.0,10.211595181056431,0.0,0.10085540192934125,10.187045642307826
158,40,40.0,10.342723035812378,0.0,0.09867844622564725,10.31273992061615
159,56,56.0,10.75162420954023,0.0,0.09630437038881137,10.729219300406319
160,64,64.0,10.868615373969078,0.0,0.09317390878516373,10.844110026955605
161,66,66.0,11.044042254939225,0.0,0.08985454093699022,11.022888544834021
162,95,95.0,11.29831597177606,0.0,0.08669851714531285,11.277368244371916
163,109,109.0,11.68382729521585,0.0,0.08258937612370269,11.661237970404668
164,102,102.0,12.099985945458506,0.0,0.07843828638661052,12.075944059035358
165,104,104.0,12.557416760004484,0.0,0.0750340362637412,12.530054330825806
166,158,158.0,13.133414570289322,0.0,0.07198227286069078,13.111061343663856
167,139,139.0,13.763177556099652,0.0,0.06804261300991479,13.740463332306566
168,121,121.0,14.309148772688937,0.0,0.06516494249964301,14.288467147133566
169,120,120.0,14.828711342811584,0.0,0.06303628143084176,14.805557719866435
170,127,127.0,15.355655685184509,0.0,0.061220431410447376,15.333175681707427
171,147,147.0,15.972281540332197,0.0,0.05957338018507755,15.949150572017748
172,178,178.0,16.667618290761883,0.0,0.05796642909795515,16.648063338204715
173,165,165.0,17.372908320571437,0.0,0.05637724604312479,17.350216015902433
174,169,169.0,18.08449384023452,0.0,0.05518871642422237,18.05735321722087
175,205,205.0,18.880774121168184,0.0,0.05420063771002785,18.8542651199713
176,174,174.0,19.624243538955163,0.0,0.05325107707615026,19.59681432000522
177,148,148.0,20.253987621616673,0.0,0.05261558125348492,20.217636546573125
178,161,161.0,20.870247550632644,0.0,0.052173820784534634,20.832895658031013
179,139,139.0,21.4192685189007,0.0,0.051777550600437844,21.374267962339115
180,200,200.0,22.230325927734373,0.0,0.051494043719223635,22.181723051071167
181,184,184.0,22.962459730065387,0.0,0.05116356241847428,22.916559271190476
182,420,420.0,24.525324853261314,0.0,0.050924489440087865,24.47085644858224
183,289,289.0,27.34800823172071,0.0,0.05054688668758445,27.28547754914703
184,142,142.0,26.11984720364423,0.0,0.050381073255564054,26.06701997300269
185,167,167.0,26.786000074740656,0.0,0.05031909588209925,26.729858809602476
186,216,216.0,27.72511594383805,0.0,0.05025897761476007,27.66553208563063
187,324,324.0,30.19071320545526,0.0,0.05019769820060011,30.09881740734901
188,192,192.0,29.450392733017605,0.0,0.050131860115348724,29.386379430691402
189,157,157.0,29.950668918099375,0.0,0.05010372484049676,29.89630904471039
190,154,154.0,30.539240131130466,0.0,0.05008524177482064,30.48177028011966
191,139,139.0,30.686025935111285,0.0,0.05007031545572314,30.628806875764038
192,171,171.0,31.532428417986598,0.0,0.050059100632613006,31.4833601678324
