Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,341.489,0.0,73.97904195751504,0.0,0.605,0.0,500,387.0,1
depressed_mild,170.715,0.0,58.81221177684402,0.0,0.163,0.0,500,272.0,1
