Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,198.161,0.0,71.06712509463331,0.0,0.233,0.0,500,456.0,1
depressed_mild,114.167,0.0,59.594098292526006,0.0,0.02,0.0,500,322.0,1
