Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,372.2,0.0,77.98218050542465,0.0,0.653,0.0,500,155.0,1
depressed_mild,153.322,0.0,57.920898778932525,0.0,0.077,0.0,500,348.0,1
