Episode,Duration,Reward,Confidence,Success_Rate,Exploration_Rate,Q_Value
1,13,13.0,0.0473489214021426,0.0,0.9,-0.012390054475802641
2,31,31.0,0.0922736704589859,0.0,0.8862991211301843,0.006250884083490218
3,19,19.0,0.06720613688230515,0.0,0.8545123757604612,-0.007449440658092499
4,21,21.0,0.06826847951327052,0.0,0.8356303188091244,-0.005523276914443288
5,14,14.0,0.10705414414405823,0.0,0.8152758441983258,0.012911354590739523
6,25,25.0,0.06501112684607506,0.0,0.8020000192019611,-0.0076277606934309
7,24,24.0,0.12673657216752568,0.0,0.7788634109373895,0.03752482170239091
8,9,9.0,0.3758213387595283,0.0,0.7573222417111206,0.20253861447175345
9,12,12.0,0.3644922859966755,0.0,0.7494094593476157,0.20654711313545704
10,9,9.0,0.5649654004308913,0.0,0.738996609074659,0.34801123208469814
11,19,19.0,0.5647135031850714,0.0,0.7312888347459291,0.3641408462273447
12,15,15.0,0.6155463536580403,0.0,0.715298857505588,0.4192967196305593
13,16,16.0,0.8136044852435589,0.0,0.7029407234863745,0.5969988908618689
14,9,9.0,1.0562060806486342,0.0,0.6900116309092973,0.8208058675130209
15,15,15.0,0.8773060798645019,0.0,0.682851849346023,0.6790059169133504
16,20,20.0,1.0543509751558304,0.0,0.6710964286350238,0.8667103737592697
17,11,11.0,1.3440277955748818,0.0,0.6557615031731368,1.168758592822335
18,15,15.0,1.0854499419530232,0.0,0.6474892843391105,0.9187904636065165
19,11,11.0,1.3879151235927234,0.0,0.6363907343151544,1.2449077909643
20,11,11.0,1.5103381221944636,0.0,0.6283830407738995,1.3836695010011846
21,13,13.0,1.3708934783935547,0.0,0.6204846994991425,1.2360012164482703
22,23,23.0,1.4125014699023704,0.0,0.6112892385992355,1.2795023192530093
23,20,20.0,1.4934121072292328,0.0,0.5953819361454931,1.3548602879047393
24,16,16.0,1.5965804755687714,0.0,0.5819164081639024,1.4574212655425072
25,14,14.0,1.7374657562800817,0.0,0.5713837575923517,1.6071870241846358
26,16,16.0,1.8830234333872795,0.0,0.562338915037581,1.7806484028697014
27,15,15.0,1.8491145610809325,0.0,0.5521939248032594,1.7439058303833008
28,11,11.0,1.8802705136212436,0.0,0.5428655158388694,1.766749013553966
29,12,12.0,2.0012558003266654,0.0,0.5361349933784498,1.8981632093588512
30,9,9.0,2.07549344168769,0.0,0.5288973862359666,1.9682267506917317
31,20,20.0,2.023327487707138,0.0,0.5235399825403478,1.9153326034545899
32,10,10.0,2.0685001850128173,0.0,0.5118482387133249,1.9330925941467285
33,16,16.0,2.060600571334362,0.0,0.5061110677504783,1.927105613052845
34,9,9.0,2.230239298608568,0.0,0.49707946348954657,2.095936748716566
35,11,11.0,2.2038414261557837,0.0,0.4920780054762551,2.0643760074268687
36,11,11.0,2.22221058065241,0.0,0.4860410322056638,2.0936391245235098
37,10,10.0,2.3310439825057983,0.0,0.48008649924157576,2.1923861503601074
38,17,17.0,2.328694834428675,0.0,0.4747438789431088,2.19131241125219
39,11,11.0,2.4136348854411733,0.0,0.4658132950268818,2.2492555271495474
40,14,14.0,2.4602927480425154,0.0,0.460134990029714,2.296551534107753
41,11,11.0,3.000334869731556,0.0,0.45302006487717095,2.685185280713168
42,18,18.0,2.4903696510526867,0.0,0.44751646295842284,2.3720750941170587
43,12,12.0,2.6206528743108115,0.0,0.438672213462317,2.4977908730506897
44,12,12.0,2.9212592045466104,0.0,0.4328856380736787,2.6903841296831765
45,14,14.0,2.770447645868574,0.0,0.42718521356891787,2.6273853267942155
46,11,11.0,2.8157326958396216,0.0,0.42064189337330526,2.670698404312134
47,12,12.0,2.7881349126497903,0.0,0.4155804445440529,2.6553052266438804
48,9,9.0,3.2648820082346597,0.0,0.4101376608057418,2.9969211684332953
49,15,15.0,2.8351946830749513,0.0,0.4061088168604931,2.732141908009847
50,13,13.0,2.950604878939115,0.0,0.39949398439153977,2.835540239627545
51,13,13.0,3.022703794332651,0.0,0.393860602337566,2.9061560814197245
52,13,13.0,3.061423338376559,0.0,0.3883180229720026,2.959949383368859
53,11,11.0,3.080780961296775,0.0,0.3828647826752791,2.983032963492654
54,12,12.0,3.0944940646489463,0.0,0.3783192143121415,3.0020647247632346
55,11,11.0,3.1291103146292945,0.0,0.37343117801998726,3.024263446981257
56,12,12.0,3.170063535372416,0.0,0.3690144340236896,3.067426403363546
57,10,10.0,3.6091127395629883,0.0,0.3642649278624501,3.470339465141296
58,10,10.0,3.193019485473633,0.0,0.3603610662307668,3.0879422664642333
59,10,10.0,3.701496458053589,0.0,0.35650569914711655,3.527118134498596
60,10,10.0,3.2782116413116453,0.0,0.3526982242025487,3.208316373825073
61,10,10.0,3.318940019607544,0.0,0.34893804647135684,3.251018500328064
62,11,11.0,3.4016498869115654,0.0,0.34522457841812026,3.3241599689830434
63,10,10.0,3.3591386556625364,0.0,0.3411930209403585,3.287254786491394
64,9,9.0,3.3905260033077664,0.0,0.33757576313944804,3.3252992894914417
65,10,10.0,3.50281298160553,0.0,0.33435866590631647,3.4309102058410645
66,12,12.0,3.499539097150167,0.0,0.3308263058271345,3.4129475156466165
67,14,14.0,3.6563437836510793,0.0,0.3266453468249313,3.5590061971119473
68,13,13.0,3.6753721237182617,0.0,0.32184616854385834,3.600657664812528
69,10,10.0,3.4432308435440064,0.0,0.31746436686569013,3.4079814910888673
70,11,11.0,3.6983258073980156,0.0,0.3141418711397069,3.6662654226476494
71,12,12.0,3.7428187131881714,0.0,0.31053477602083407,3.720038970311483
72,11,11.0,3.7613263346932153,0.0,0.3066559185399334,3.7420094446702437
73,11,11.0,3.8264139782298696,0.0,0.30315105084515764,3.799184864217585
74,11,11.0,3.8666753552176734,0.0,0.2996940452750029,3.8348962610418145
75,14,14.0,3.9538174186434065,0.0,0.296284248229056,3.9209790400096347
76,14,14.0,4.0764658110482355,0.0,0.2920117671313737,4.045213460922241
77,11,11.0,4.121634223244407,0.0,0.2878134040288995,4.100331133062189
78,13,13.0,4.071905484566321,0.0,0.28456584783807715,4.034766894120437
79,16,16.0,4.157359331846237,0.0,0.2807849557578123,4.103028386831284
80,14,14.0,4.211345962115696,0.0,0.27621510745296585,4.182858075414385
81,16,16.0,4.305249601602554,0.0,0.27229078107987165,4.274900555610657
82,16,16.0,4.417314171791077,0.0,0.26788912870281256,4.390365868806839
83,16,16.0,4.476966470479965,0.0,0.26357463488246174,4.453027933835983
84,15,15.0,4.457116969426473,0.0,0.2593455737637636,4.426530043284099
85,14,14.0,4.6055835996355325,0.0,0.25545691436248097,4.5790071828024725
86,14,14.0,4.4920119387762885,0.0,0.2518926962311394,4.459584082875933
87,15,15.0,4.754529666900635,0.0,0.2483903093159786,4.729264386494955
88,11,11.0,5.175983385606245,0.0,0.24470514737261928,5.058194723996249
89,15,15.0,4.721118291219075,0.0,0.2420462732468442,4.692859935760498
90,19,19.0,4.809946687597978,0.0,0.23847895375440836,4.7865343595805925
91,18,18.0,4.995235019259983,0.0,0.234055317218606,4.9746200243632
92,19,19.0,5.021781820999949,0.0,0.229960314122504,5.001441579116018
93,18,18.0,5.05938818719652,0.0,0.2257366116629494,5.037221087349786
94,10,10.0,5.542899799346924,0.0,0.22182668947361367,5.450619173049927
95,10,10.0,5.5455159664154055,0.0,0.21969222405649652,5.463436794281006
96,23,23.0,5.359428820402726,0.0,0.21758427339462977,5.332291976265285
97,18,18.0,5.390272484885322,0.0,0.21283482597954673,5.355573230319553
98,19,19.0,5.364337921142578,0.0,0.20921195255966346,5.338082865664833
99,16,16.0,5.738431751728058,0.0,0.20547521805297114,5.712035447359085
100,15,15.0,5.454353745778402,0.0,0.20239660246760083,5.428865178426107
101,11,11.0,5.86954758384011,0.0,0.19956578799058727,5.836665977131236
102,21,21.0,5.795909972417922,0.0,0.1975233324666546,5.76297022047497
103,17,17.0,5.623999455395867,0.0,0.19370122955985158,5.602230436661664
104,19,19.0,5.709636010621724,0.0,0.19067979487162823,5.691567420959473
105,10,10.0,6.069093370437622,0.0,0.18737801359553835,6.013402938842773
106,12,12.0,6.313042879104614,0.0,0.18567147650290033,6.257532238960266
107,9,9.0,6.199897554185656,0.0,0.1836515913665835,6.14223051071167
108,10,10.0,6.329479598999024,0.0,0.18215643697632777,6.2741227626800535
109,8,8.0,6.263905346393585,0.0,0.18051476335019007,6.198389232158661
110,12,12.0,6.22256871064504,0.0,0.17921611975666768,6.147408127784729
111,9,9.0,6.2804041968451605,0.0,0.17729234236147257,6.20250940322876
112,9,9.0,6.312595579359266,0.0,0.1758683286061431,6.249329143100315
113,28,28.0,6.213296873228891,0.0,0.17446024522916753,6.195810556411743
114,11,11.0,6.368955395438454,0.0,0.17017948690202908,6.315757838162509
115,10,10.0,6.649438762664795,0.0,0.16853832778279332,6.596202373504639
116,11,11.0,6.624089847911488,0.0,0.16706582102595377,6.573261954567649
117,10,10.0,6.473897409439087,0.0,0.16546718181821451,6.427593946456909
118,25,25.0,6.55069299697876,0.0,0.16403282544925935,6.52595121383667
119,29,29.0,6.562476914504479,0.0,0.16052440424666203,6.5347879344019395
120,30,30.0,6.603370221455892,0.0,0.15658964300759157,6.567176675796508
121,24,24.0,6.873038987318675,0.0,0.15266654913176742,6.846575637658437
122,24,24.0,6.8141346375147505,0.0,0.14963229404976217,6.78453932205836
