Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,141.02,0.0,81.28777428900494,0.0,0.146,0.0,500,435.0,1
depressed_mild,127.099,0.0,57.03990476718832,0.0,0.073,0.0,500,327.0,1
