Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,284.865,0.0,72.34378986996576,0.0,0.412,0.0,500,367.0,1
depressed_mild,141.205,0.0,52.74151779001774,0.0,0.042,0.0,500,517.0,1
