Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,336.587,0.0,73.90121346508343,0.0,0.568,0.0,500,405.0,1
depressed_mild,101.817,0.0,55.68199324133681,0.0,0.002,0.0,500,551.0,1
