Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,297.505,0.0,67.32328531078345,0.0,0.479,0.0,500,263.0,1
depressed_mild,160.036,0.0,54.43473515439509,0.0,0.159,0.0,500,344.0,1
