Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,282.493,0.0,64.95028595200125,0.0,0.487,0.0,500,491.0,1
depressed_mild,159.318,0.0,56.64024569718075,0.0,0.018,0.0,500,376.0,1
