Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,362.494,0.0,74.40235555222499,0.0,0.634,0.0,500,295.0,1
depressed_mild,135.782,0.0,61.010388795312565,0.0,0.098,0.0,500,319.0,1
