Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,98.983,0.0,80.32585133879033,0.0,0.001,0.0,500,397.0,1
depressed_mild,138.367,0.0,58.597020502841985,0.0,0.037,0.0,500,220.0,1
