Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,270.111,0.0,64.6801024289172,0.0,0.447,0.0,500,470.0,1
depressed_mild,101.842,0.0,49.19318969620825,0.0,0.0,0.0,371,1000.0,1
