Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,333.74,0.0,71.85445363961205,0.0,0.553,0.0,500,408.0,1
depressed_mild,130.92,0.0,55.26933504866966,0.0,0.095,0.0,500,418.0,1
