Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,74.787,0.0,73.92261763568506,0.0,0.001,0.0,500,971.0,1
depressed_mild,134.365,0.0,58.49239971278976,0.0,0.095,0.0,500,338.0,1
