Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,309.628,0.0,66.02133557263559,0.0,0.536,0.0,500,462.0,1
depressed_mild,129.854,0.0,49.486309135426346,0.0,0.052,0.0,500,571.0,1
