Model,Mean_Duration,Std_Duration,Mean_Confidence,Std_Confidence,Mean_Final_Success,Std_Final_Success,Max_Duration,First_Success_Episode,Num_Runs
normal,363.166,0.0,74.95915476571608,0.0,0.643,0.0,500,317.0,1
depressed_mild,115.272,0.0,57.119955319760386,0.0,0.05,0.0,500,182.0,1
