Episode,Duration,Reward,Confidence,Success_Rate,Exploration_Rate,Q_Value
1,19,19.0,0.01928486910305525,0.0,0.9,-0.03122488428887568
2,28,28.0,0.025583302336079732,0.0,0.8800503399422968,-0.02091073790299041
3,51,51.0,0.04093880396263272,0.0,0.8515011040147161,-0.01138558866930943
4,10,10.0,-0.016161368787288667,0.0,0.8020000192019611,-0.05705685913562775
5,19,19.0,0.014477714111930445,0.0,0.7926585249348292,-0.029236844985892897
6,19,19.0,0.07047775858326961,0.0,0.7752281895096469,0.01037246586852952
7,17,17.0,0.17411707955248215,0.0,0.7582069473390809,0.08561945838086746
8,41,41.0,0.33848146040265154,0.0,0.7433163229256006,0.21378490728576008
9,11,11.0,0.6138511814854362,0.0,0.7086790232669189,0.39725053310394287
10,16,16.0,0.6512170899659395,0.0,0.6996841680420411,0.48654626682400703
11,13,13.0,0.7015204521325918,0.0,0.6868195595832118,0.5438883808942941
12,8,8.0,0.801547221839428,0.0,0.6765548682328837,0.6377196609973907
13,16,16.0,0.7770089544355869,0.0,0.6703205431286983,0.6245793923735619
14,53,53.0,1.1119813120590065,0.0,0.6580373733996759,0.9308857692862457
15,11,11.0,1.6110984737222844,0.0,0.6190602690303715,1.3980682546442205
16,20,20.0,1.2274881303310394,0.0,0.6112892385992355,1.128772857785225
17,14,14.0,1.3588470305715288,0.0,0.5974309579206702,1.283234485558101
18,13,13.0,1.578906462742732,0.0,0.5879342546730191,1.5189879765877357
19,20,20.0,1.4149628341197968,0.0,0.5792634640104313,1.3512859523296357
20,13,13.0,1.6265254020690918,0.0,0.5661959025238243,1.5756934147614698
21,12,12.0,1.7426691154638927,0.0,0.5578755054255019,1.6846404472986858
22,20,20.0,1.5754093289375306,0.0,0.5503142242266019,1.4994318306446075
23,16,16.0,1.635216161608696,0.0,0.5379614220169706,1.553434781730175
24,15,15.0,1.797517760594686,0.0,0.5282991384859124,1.7137599468231202
25,16,16.0,1.7609405890107155,0.0,0.5194145826385673,1.6741201058030128
26,10,10.0,1.9277432441711426,0.0,0.5101195511331679,1.8415308117866516
27,11,11.0,1.9117654778740623,0.0,0.5044038542723259,1.8218052495609631
28,13,13.0,1.9879342042482817,0.0,0.4981985604365912,1.9189753440710215
29,11,11.0,2.0605834830891,0.0,0.4909741908058059,1.996313127604398
30,17,17.0,2.103020661017474,0.0,0.48495229111856103,2.02987003326416
31,11,11.0,2.6178272745826026,0.0,0.4758070670718838,2.40876258503307
32,12,12.0,2.278134286403656,0.0,0.4699922881177204,2.185348371664683
33,17,17.0,2.217171079972211,0.0,0.4637394175659759,2.111840949339025
34,9,9.0,2.6147396564483643,0.0,0.455040211359125,2.4214903248680963
35,10,10.0,2.6513042211532594,0.0,0.4505090445839937,2.4588515520095826
36,10,10.0,2.385943961143494,0.0,0.44553384132816637,2.257937693595886
37,11,11.0,2.4231147549369116,0.0,0.44062044103976644,2.300733674656261
38,9,9.0,2.665392531288995,0.0,0.435286167150788,2.520282930798001
39,11,11.0,2.7259920943867075,0.0,0.43097598798696307,2.57583026452498
40,9,9.0,2.5974568790859647,0.0,0.4257734177895685,2.474080244700114
41,11,11.0,2.63124680519104,0.0,0.42156965732847207,2.5200152180411597
42,10,10.0,3.0500084161758423,0.0,0.41649553904692993,2.834247422218323
43,11,11.0,2.658772490241311,0.0,0.41194285834278654,2.567175171592019
